date,papi-internal|gcp|production|es-client-stats-events-v2_fingerprinting
2021-07-07 02:49:00,259
2021-07-07 02:50:00,223
2021-07-07 02:51:00,241
2021-07-07 02:52:00,226
2021-07-07 02:53:00,273
2021-07-07 02:54:00,285
2021-07-07 02:55:00,242
2021-07-07 02:56:00,219
2021-07-07 02:57:00,224
2021-07-07 02:58:00,211
2021-07-07 02:59:00,211
2021-07-07 03:00:00,261
2021-07-07 03:01:00,229
2021-07-07 03:02:00,207
2021-07-07 03:03:00,199
2021-07-07 03:04:00,202
2021-07-07 03:05:00,199
2021-07-07 03:06:00,186
2021-07-07 03:07:00,200
2021-07-07 03:08:00,191
2021-07-07 03:09:00,192
2021-07-07 03:10:00,211
2021-07-07 03:11:00,199
2021-07-07 03:12:00,202
2021-07-07 03:13:00,176
2021-07-07 03:14:00,187
2021-07-07 03:15:00,222
2021-07-07 03:16:00,173
2021-07-07 03:17:00,195
2021-07-07 03:18:00,194
2021-07-07 03:19:00,171
2021-07-07 03:20:00,194
2021-07-07 03:21:00,201
2021-07-07 03:22:00,180
2021-07-07 03:23:00,194
2021-07-07 03:24:00,190
2021-07-07 03:25:00,189
2021-07-07 03:26:00,168
2021-07-07 03:27:00,177
2021-07-07 03:28:00,142
2021-07-07 03:29:00,150
2021-07-07 03:30:00,157
2021-07-07 03:31:00,153
2021-07-07 03:32:00,152
2021-07-07 03:33:00,158
2021-07-07 03:34:00,151
2021-07-07 03:35:00,147
2021-07-07 03:36:00,144
2021-07-07 03:37:00,149
2021-07-07 03:38:00,158
2021-07-07 03:39:00,144
2021-07-07 03:40:00,140
2021-07-07 03:41:00,179
2021-07-07 03:42:00,136
2021-07-07 03:43:00,161
2021-07-07 03:44:00,166
2021-07-07 03:45:00,138
2021-07-07 03:46:00,130
2021-07-07 03:47:00,127
2021-07-07 03:48:00,139
2021-07-07 03:49:00,115
2021-07-07 03:50:00,125
2021-07-07 03:51:00,123
2021-07-07 03:52:00,118
2021-07-07 03:53:00,112
2021-07-07 03:54:00,113
2021-07-07 03:55:00,115
2021-07-07 03:56:00,103
2021-07-07 03:57:00,102
2021-07-07 03:58:00,90
2021-07-07 03:59:00,102
2021-07-07 04:00:00,111
2021-07-07 04:01:00,117
2021-07-07 04:02:00,89
2021-07-07 04:03:00,92
2021-07-07 04:04:00,118
2021-07-07 04:05:00,100
2021-07-07 04:06:00,101
2021-07-07 04:07:00,86
2021-07-07 04:08:00,91
2021-07-07 04:09:00,89
2021-07-07 04:10:00,75
2021-07-07 04:11:00,81
2021-07-07 04:12:00,84
2021-07-07 04:13:00,76
2021-07-07 04:14:00,87
2021-07-07 04:15:00,86
2021-07-07 04:16:00,76
2021-07-07 04:17:00,69
2021-07-07 04:18:00,83
2021-07-07 04:19:00,84
2021-07-07 04:20:00,58
2021-07-07 04:21:00,92
2021-07-07 04:22:00,85
2021-07-07 04:23:00,87
2021-07-07 04:24:00,69
2021-07-07 04:25:00,77
2021-07-07 04:26:00,67
2021-07-07 04:27:00,69
2021-07-07 04:28:00,70
2021-07-07 04:29:00,57
2021-07-07 04:30:00,59
2021-07-07 04:31:00,78
2021-07-07 04:32:00,64
2021-07-07 04:33:00,45
2021-07-07 04:34:00,62
2021-07-07 04:35:00,74
2021-07-07 04:36:00,66
2021-07-07 04:37:00,66
2021-07-07 04:38:00,73
2021-07-07 04:39:00,70
2021-07-07 04:40:00,54
2021-07-07 04:41:00,60
2021-07-07 04:42:00,45
2021-07-07 04:43:00,38
2021-07-07 04:44:00,70
2021-07-07 04:45:00,63
2021-07-07 04:46:00,60
2021-07-07 04:47:00,58
2021-07-07 04:48:00,56
2021-07-07 04:49:00,66
2021-07-07 04:50:00,57
2021-07-07 04:51:00,60
2021-07-07 04:52:00,49
2021-07-07 04:53:00,54
2021-07-07 04:54:00,64
2021-07-07 04:55:00,52
2021-07-07 04:56:00,57
2021-07-07 04:57:00,43
2021-07-07 04:58:00,40
2021-07-07 04:59:00,51
2021-07-07 05:00:00,50
2021-07-07 05:01:00,63
2021-07-07 05:02:00,57
2021-07-07 05:03:00,53
2021-07-07 05:04:00,53
2021-07-07 05:05:00,41
2021-07-07 05:06:00,38
2021-07-07 05:07:00,40
2021-07-07 05:08:00,52
2021-07-07 05:09:00,40
2021-07-07 05:10:00,36
2021-07-07 05:11:00,49
2021-07-07 05:12:00,37
2021-07-07 05:13:00,43
2021-07-07 05:14:00,40
2021-07-07 05:15:00,39
2021-07-07 05:16:00,44
2021-07-07 05:17:00,45
2021-07-07 05:18:00,32
2021-07-07 05:19:00,39
2021-07-07 05:20:00,29
2021-07-07 05:21:00,40
2021-07-07 05:22:00,39
2021-07-07 05:23:00,53
2021-07-07 05:24:00,54
2021-07-07 05:25:00,34
2021-07-07 05:26:00,38
2021-07-07 05:27:00,29
2021-07-07 05:28:00,29
2021-07-07 05:29:00,37
2021-07-07 05:30:00,35
2021-07-07 05:31:00,29
2021-07-07 05:32:00,35
2021-07-07 05:33:00,44
2021-07-07 05:34:00,36
2021-07-07 05:35:00,23
2021-07-07 05:36:00,47
2021-07-07 05:37:00,30
2021-07-07 05:38:00,39
2021-07-07 05:39:00,39
2021-07-07 05:40:00,38
2021-07-07 05:41:00,27
2021-07-07 05:42:00,26
2021-07-07 05:43:00,30
2021-07-07 05:44:00,46
2021-07-07 05:45:00,33
2021-07-07 05:46:00,26
2021-07-07 05:47:00,26
2021-07-07 05:48:00,23
2021-07-07 05:49:00,16
2021-07-07 05:50:00,29
2021-07-07 05:51:00,30
2021-07-07 05:52:00,17
2021-07-07 05:53:00,23
2021-07-07 05:54:00,19
2021-07-07 05:55:00,26
2021-07-07 05:56:00,17
2021-07-07 05:57:00,16
2021-07-07 05:58:00,13
2021-07-07 05:59:00,14
2021-07-07 06:00:00,8
2021-07-07 06:01:00,17
2021-07-07 06:02:00,31
2021-07-07 06:03:00,20
2021-07-07 06:04:00,29
2021-07-07 06:05:00,12
2021-07-07 06:06:00,16
2021-07-07 06:07:00,15
2021-07-07 06:08:00,15
2021-07-07 06:09:00,6
2021-07-07 06:10:00,12
2021-07-07 06:11:00,12
2021-07-07 06:12:00,26
2021-07-07 06:13:00,7
2021-07-07 06:14:00,10
2021-07-07 06:15:00,12
2021-07-07 06:16:00,41
2021-07-07 06:17:00,41
2021-07-07 06:18:00,18
2021-07-07 06:19:00,11
2021-07-07 06:20:00,9
2021-07-07 06:21:00,20
2021-07-07 06:22:00,39
2021-07-07 06:23:00,17
2021-07-07 06:24:00,21
2021-07-07 06:25:00,30
2021-07-07 06:26:00,8
2021-07-07 06:27:00,19
2021-07-07 06:28:00,16
2021-07-07 06:29:00,12
2021-07-07 06:30:00,11
2021-07-07 06:31:00,14
2021-07-07 06:32:00,28
2021-07-07 06:33:00,30
2021-07-07 06:34:00,27
2021-07-07 06:35:00,15
2021-07-07 06:36:00,20
2021-07-07 06:37:00,12
2021-07-07 06:38:00,14
2021-07-07 06:39:00,9
2021-07-07 06:40:00,9
2021-07-07 06:41:00,9
2021-07-07 06:42:00,8
2021-07-07 06:43:00,17
2021-07-07 06:44:00,22
2021-07-07 06:45:00,13
2021-07-07 06:46:00,8
2021-07-07 06:47:00,9
2021-07-07 06:48:00,4
2021-07-07 06:49:00,14
2021-07-07 06:50:00,8
2021-07-07 06:51:00,14
2021-07-07 06:52:00,12
2021-07-07 06:53:00,44
2021-07-07 06:54:00,25
2021-07-07 06:55:00,35
2021-07-07 06:56:00,6
2021-07-07 06:57:00,14
2021-07-07 06:58:00,15
2021-07-07 06:59:00,9
2021-07-07 07:00:00,6
2021-07-07 07:01:00,23
2021-07-07 07:02:00,9
2021-07-07 07:03:00,18
2021-07-07 07:04:00,16
2021-07-07 07:05:00,19
2021-07-07 07:06:00,12
2021-07-07 07:07:00,7
2021-07-07 07:08:00,12
2021-07-07 07:09:00,7
2021-07-07 07:10:00,9
2021-07-07 07:11:00,9
2021-07-07 07:12:00,13
2021-07-07 07:13:00,14
2021-07-07 07:14:00,38
2021-07-07 07:15:00,62
2021-07-07 07:16:00,8
2021-07-07 07:17:00,7
2021-07-07 07:18:00,7
2021-07-07 07:19:00,7
2021-07-07 07:20:00,22
2021-07-07 07:21:00,29
2021-07-07 07:22:00,8
2021-07-07 07:23:00,18
2021-07-07 07:24:00,17
2021-07-07 07:25:00,15
2021-07-07 07:26:00,9
2021-07-07 07:27:00,14
2021-07-07 07:28:00,9
2021-07-07 07:29:00,12
2021-07-07 07:30:00,23
2021-07-07 07:31:00,18
2021-07-07 07:32:00,22
2021-07-07 07:33:00,19
2021-07-07 07:34:00,9
2021-07-07 07:35:00,6
2021-07-07 07:36:00,14
2021-07-07 07:37:00,10
2021-07-07 07:38:00,7
2021-07-07 07:39:00,10
2021-07-07 07:40:00,15
2021-07-07 07:41:00,9
2021-07-07 07:42:00,12
2021-07-07 07:43:00,6
2021-07-07 07:44:00,16
2021-07-07 07:45:00,9
2021-07-07 07:46:00,5
2021-07-07 07:47:00,9
2021-07-07 07:48:00,18
2021-07-07 07:49:00,10
2021-07-07 07:50:00,16
2021-07-07 07:51:00,29
2021-07-07 07:52:00,23
2021-07-07 07:53:00,18
2021-07-07 07:54:00,16
2021-07-07 07:55:00,20
2021-07-07 07:56:00,12
2021-07-07 07:57:00,7
2021-07-07 07:58:00,11
2021-07-07 07:59:00,20
2021-07-07 08:00:00,11
2021-07-07 08:01:00,20
2021-07-07 08:02:00,5
2021-07-07 08:03:00,23
2021-07-07 08:04:00,22
2021-07-07 08:05:00,9
2021-07-07 08:06:00,13
2021-07-07 08:07:00,14
2021-07-07 08:08:00,12
2021-07-07 08:09:00,19
2021-07-07 08:10:00,19
2021-07-07 08:11:00,10
2021-07-07 08:12:00,12
2021-07-07 08:13:00,18
2021-07-07 08:14:00,15
2021-07-07 08:15:00,11
2021-07-07 08:16:00,14
2021-07-07 08:17:00,15
2021-07-07 08:18:00,14
2021-07-07 08:19:00,6
2021-07-07 08:20:00,5
2021-07-07 08:21:00,14
2021-07-07 08:22:00,12
2021-07-07 08:23:00,14
2021-07-07 08:24:00,20
2021-07-07 08:25:00,12
2021-07-07 08:26:00,11
2021-07-07 08:27:00,5
2021-07-07 08:28:00,2
2021-07-07 08:29:00,12
2021-07-07 08:30:00,20
2021-07-07 08:31:00,11
2021-07-07 08:32:00,11
2021-07-07 08:33:00,20
2021-07-07 08:34:00,7
2021-07-07 08:35:00,9
2021-07-07 08:36:00,14
2021-07-07 08:37:00,22
2021-07-07 08:38:00,9
2021-07-07 08:39:00,4
2021-07-07 08:40:00,13
2021-07-07 08:41:00,10
2021-07-07 08:42:00,10
2021-07-07 08:43:00,10
2021-07-07 08:44:00,17
2021-07-07 08:45:00,13
2021-07-07 08:46:00,11
2021-07-07 08:47:00,12
2021-07-07 08:48:00,12
2021-07-07 08:49:00,14
2021-07-07 08:50:00,19
2021-07-07 08:51:00,13
2021-07-07 08:52:00,15
2021-07-07 08:53:00,28
2021-07-07 08:54:00,14
2021-07-07 08:55:00,31
2021-07-07 08:56:00,20
2021-07-07 08:57:00,18
2021-07-07 08:58:00,14
2021-07-07 08:59:00,18
2021-07-07 09:00:00,11
2021-07-07 09:01:00,20
2021-07-07 09:02:00,27
2021-07-07 09:03:00,31
2021-07-07 09:04:00,29
2021-07-07 09:05:00,17
2021-07-07 09:06:00,17
2021-07-07 09:07:00,20
2021-07-07 09:08:00,20
2021-07-07 09:09:00,19
2021-07-07 09:10:00,15
2021-07-07 09:11:00,57
2021-07-07 09:12:00,26
2021-07-07 09:13:00,13
2021-07-07 09:14:00,14
2021-07-07 09:15:00,11
2021-07-07 09:16:00,12
2021-07-07 09:17:00,12
2021-07-07 09:18:00,21
2021-07-07 09:19:00,18
2021-07-07 09:20:00,18
2021-07-07 09:21:00,16
2021-07-07 09:22:00,18
2021-07-07 09:23:00,15
2021-07-07 09:24:00,24
2021-07-07 09:25:00,27
2021-07-07 09:26:00,18
2021-07-07 09:27:00,10
2021-07-07 09:28:00,16
2021-07-07 09:29:00,17
2021-07-07 09:30:00,15
2021-07-07 09:31:00,18
2021-07-07 09:32:00,16
2021-07-07 09:33:00,14
2021-07-07 09:34:00,8
2021-07-07 09:35:00,15
2021-07-07 09:36:00,13
2021-07-07 09:37:00,15
2021-07-07 09:38:00,16
2021-07-07 09:39:00,22
2021-07-07 09:40:00,16
2021-07-07 09:41:00,12
2021-07-07 09:42:00,11
2021-07-07 09:43:00,15
2021-07-07 09:44:00,27
2021-07-07 09:45:00,20
2021-07-07 09:46:00,28
2021-07-07 09:47:00,12
2021-07-07 09:48:00,19
2021-07-07 09:49:00,14
2021-07-07 09:50:00,21
2021-07-07 09:51:00,24
2021-07-07 09:52:00,25
2021-07-07 09:53:00,29
2021-07-07 09:54:00,25
2021-07-07 09:55:00,24
2021-07-07 09:56:00,25
2021-07-07 09:57:00,29
2021-07-07 09:58:00,27
2021-07-07 09:59:00,25
2021-07-07 10:00:00,32
2021-07-07 10:01:00,31
2021-07-07 10:02:00,31
2021-07-07 10:03:00,29
2021-07-07 10:04:00,26
2021-07-07 10:05:00,35
2021-07-07 10:06:00,36
2021-07-07 10:07:00,35
2021-07-07 10:08:00,22
2021-07-07 10:09:00,24
2021-07-07 10:10:00,28
2021-07-07 10:11:00,26
2021-07-07 10:12:00,30
2021-07-07 10:13:00,25
2021-07-07 10:14:00,24
2021-07-07 10:15:00,24
2021-07-07 10:16:00,22
2021-07-07 10:17:00,20
2021-07-07 10:18:00,31
2021-07-07 10:19:00,32
2021-07-07 10:20:00,22
2021-07-07 10:21:00,26
2021-07-07 10:22:00,21
2021-07-07 10:23:00,44
2021-07-07 10:24:00,47
2021-07-07 10:25:00,26
2021-07-07 10:26:00,29
2021-07-07 10:27:00,35
2021-07-07 10:28:00,21
2021-07-07 10:29:00,31
2021-07-07 10:30:00,25
2021-07-07 10:31:00,40
2021-07-07 10:32:00,36
2021-07-07 10:33:00,33
2021-07-07 10:34:00,30
2021-07-07 10:35:00,39
2021-07-07 10:36:00,29
2021-07-07 10:37:00,35
2021-07-07 10:38:00,43
2021-07-07 10:39:00,47
2021-07-07 10:40:00,31
2021-07-07 10:41:00,36
2021-07-07 10:42:00,25
2021-07-07 10:43:00,42
2021-07-07 10:44:00,51
2021-07-07 10:45:00,30
2021-07-07 10:46:00,29
2021-07-07 10:47:00,39
2021-07-07 10:48:00,36
2021-07-07 10:49:00,43
2021-07-07 10:50:00,46
2021-07-07 10:51:00,57
2021-07-07 10:52:00,56
2021-07-07 10:53:00,66
2021-07-07 10:54:00,50
2021-07-07 10:55:00,58
2021-07-07 10:56:00,54
2021-07-07 10:57:00,46
2021-07-07 10:58:00,51
2021-07-07 10:59:00,59
2021-07-07 11:00:00,62
2021-07-07 11:01:00,63
2021-07-07 11:02:00,58
2021-07-07 11:03:00,70
2021-07-07 11:04:00,77
2021-07-07 11:05:00,74
2021-07-07 11:06:00,67
2021-07-07 11:07:00,59
2021-07-07 11:08:00,64
2021-07-07 11:09:00,53
2021-07-07 11:10:00,58
2021-07-07 11:11:00,74
2021-07-07 11:12:00,77
2021-07-07 11:13:00,47
2021-07-07 11:14:00,71
2021-07-07 11:15:00,61
2021-07-07 11:16:00,66
2021-07-07 11:17:00,56
2021-07-07 11:18:00,97
2021-07-07 11:19:00,73
2021-07-07 11:20:00,68
2021-07-07 11:21:00,71
2021-07-07 11:22:00,65
2021-07-07 11:23:00,70
2021-07-07 11:24:00,78
2021-07-07 11:25:00,77
2021-07-07 11:26:00,62
2021-07-07 11:27:00,58
2021-07-07 11:28:00,61
2021-07-07 11:29:00,62
2021-07-07 11:30:00,69
2021-07-07 11:31:00,68
2021-07-07 11:32:00,76
2021-07-07 11:33:00,66
2021-07-07 11:34:00,75
2021-07-07 11:35:00,83
2021-07-07 11:36:00,89
2021-07-07 11:37:00,95
2021-07-07 11:38:00,77
2021-07-07 11:39:00,72
2021-07-07 11:40:00,79
2021-07-07 11:41:00,106
2021-07-07 11:42:00,83
2021-07-07 11:43:00,81
2021-07-07 11:44:00,85
2021-07-07 11:45:00,83
2021-07-07 11:46:00,86
2021-07-07 11:47:00,106
2021-07-07 11:48:00,81
2021-07-07 11:49:00,97
2021-07-07 11:50:00,95
2021-07-07 11:51:00,91
2021-07-07 11:52:00,94
2021-07-07 11:53:00,100
2021-07-07 11:54:00,87
2021-07-07 11:55:00,104
2021-07-07 11:56:00,87
2021-07-07 11:57:00,98
2021-07-07 11:58:00,98
2021-07-07 11:59:00,120
2021-07-07 12:00:00,130
2021-07-07 12:01:00,123
2021-07-07 12:02:00,102
2021-07-07 12:03:00,122
2021-07-07 12:04:00,137
2021-07-07 12:05:00,135
2021-07-07 12:06:00,125
2021-07-07 12:07:00,102
2021-07-07 12:08:00,119
2021-07-07 12:09:00,125
2021-07-07 12:10:00,108
2021-07-07 12:11:00,113
2021-07-07 12:12:00,109
2021-07-07 12:13:00,131
2021-07-07 12:14:00,97
2021-07-07 12:15:00,113
2021-07-07 12:16:00,140
2021-07-07 12:17:00,115
2021-07-07 12:18:00,117
2021-07-07 12:19:00,150
2021-07-07 12:20:00,110
2021-07-07 12:21:00,123
2021-07-07 12:22:00,143
2021-07-07 12:23:00,138
2021-07-07 12:24:00,153
2021-07-07 12:25:00,125
2021-07-07 12:26:00,118
2021-07-07 12:27:00,147
2021-07-07 12:28:00,114
2021-07-07 12:29:00,151
2021-07-07 12:30:00,139
2021-07-07 12:31:00,150
2021-07-07 12:32:00,140
2021-07-07 12:33:00,141
2021-07-07 12:34:00,147
2021-07-07 12:35:00,148
2021-07-07 12:36:00,124
2021-07-07 12:37:00,147
2021-07-07 12:38:00,154
2021-07-07 12:39:00,146
2021-07-07 12:40:00,144
2021-07-07 12:41:00,145
2021-07-07 12:42:00,182
2021-07-07 12:43:00,175
2021-07-07 12:44:00,133
2021-07-07 12:45:00,197
2021-07-07 12:46:00,143
2021-07-07 12:47:00,138
2021-07-07 12:48:00,156
2021-07-07 12:49:00,152
2021-07-07 12:50:00,188
2021-07-07 12:51:00,158
2021-07-07 12:52:00,182
2021-07-07 12:53:00,160
2021-07-07 12:54:00,194
2021-07-07 12:55:00,157
2021-07-07 12:56:00,212
2021-07-07 12:57:00,164
2021-07-07 12:58:00,216
2021-07-07 12:59:00,174
2021-07-07 13:00:00,145
2021-07-07 13:01:00,193
2021-07-07 13:02:00,186
2021-07-07 13:03:00,215
2021-07-07 13:04:00,206
2021-07-07 13:05:00,206
2021-07-07 13:06:00,165
2021-07-07 13:07:00,207
2021-07-07 13:08:00,196
2021-07-07 13:09:00,213
2021-07-07 13:10:00,128
2021-07-07 13:11:00,181
2021-07-07 13:12:00,154
2021-07-07 13:13:00,176
2021-07-07 13:14:00,207
2021-07-07 13:15:00,203
2021-07-07 13:16:00,196
2021-07-07 13:17:00,231
2021-07-07 13:18:00,187
2021-07-07 13:19:00,209
2021-07-07 13:20:00,185
2021-07-07 13:21:00,223
2021-07-07 13:22:00,185
2021-07-07 13:23:00,168
2021-07-07 13:24:00,233
2021-07-07 13:25:00,190
2021-07-07 13:26:00,181
2021-07-07 13:27:00,226
2021-07-07 13:28:00,225
2021-07-07 13:29:00,227
2021-07-07 13:30:00,194
2021-07-07 13:31:00,257
2021-07-07 13:32:00,199
2021-07-07 13:33:00,241
2021-07-07 13:34:00,231
2021-07-07 13:35:00,236
2021-07-07 13:36:00,225
2021-07-07 13:37:00,200
2021-07-07 13:38:00,225
2021-07-07 13:39:00,240
2021-07-07 13:40:00,264
2021-07-07 13:41:00,222
2021-07-07 13:42:00,221
2021-07-07 13:43:00,273
2021-07-07 13:44:00,239
2021-07-07 13:45:00,190
2021-07-07 13:46:00,281
2021-07-07 13:47:00,196
2021-07-07 13:48:00,221
2021-07-07 13:49:00,264
2021-07-07 13:50:00,221
2021-07-07 13:51:00,241
2021-07-07 13:52:00,279
2021-07-07 13:53:00,276
2021-07-07 13:54:00,258
2021-07-07 13:55:00,292
2021-07-07 13:56:00,265
2021-07-07 13:57:00,307
2021-07-07 13:58:00,226
2021-07-07 13:59:00,349
2021-07-07 14:00:00,257
2021-07-07 14:01:00,268
2021-07-07 14:02:00,275
2021-07-07 14:03:00,278
2021-07-07 14:04:00,295
2021-07-07 14:05:00,264
2021-07-07 14:06:00,325
2021-07-07 14:07:00,237
2021-07-07 14:08:00,310
2021-07-07 14:09:00,294
2021-07-07 14:10:00,258
2021-07-07 14:11:00,323
2021-07-07 14:12:00,294
2021-07-07 14:13:00,291
2021-07-07 14:14:00,266
2021-07-07 14:15:00,311
2021-07-07 14:16:00,306
2021-07-07 14:17:00,258
2021-07-07 14:18:00,295
2021-07-07 14:19:00,209
2021-07-07 14:20:00,309
2021-07-07 14:21:00,221
2021-07-07 14:22:00,332
2021-07-07 14:23:00,212
2021-07-07 14:24:00,349
2021-07-07 14:25:00,313
2021-07-07 14:26:00,219
2021-07-07 14:27:00,368
2021-07-07 14:28:00,262
2021-07-07 14:29:00,311
2021-07-07 14:30:00,317
2021-07-07 14:31:00,330
2021-07-07 14:32:00,302
2021-07-07 14:33:00,282
2021-07-07 14:34:00,350
2021-07-07 14:35:00,332
2021-07-07 14:36:00,293
2021-07-07 14:37:00,315
2021-07-07 14:38:00,373
2021-07-07 14:39:00,348
2021-07-07 14:40:00,310
2021-07-07 14:41:00,269
2021-07-07 14:42:00,343
2021-07-07 14:43:00,279
2021-07-07 14:44:00,331
2021-07-07 14:45:00,365
2021-07-07 14:46:00,324
2021-07-07 14:47:00,337
2021-07-07 14:48:00,317
2021-07-07 14:49:00,402
2021-07-07 14:50:00,278
2021-07-07 14:51:00,363
2021-07-07 14:52:00,306
2021-07-07 14:53:00,344
2021-07-07 14:54:00,304
2021-07-07 14:55:00,323
2021-07-07 14:56:00,317
2021-07-07 14:57:00,379
2021-07-07 14:58:00,309
2021-07-07 14:59:00,395
2021-07-07 15:00:00,264
2021-07-07 15:01:00,429
2021-07-07 15:02:00,303
2021-07-07 15:03:00,436
2021-07-07 15:04:00,356
2021-07-07 15:05:00,369
2021-07-07 15:06:00,299
2021-07-07 15:07:00,376
2021-07-07 15:08:00,328
2021-07-07 15:09:00,363
2021-07-07 15:10:00,316
2021-07-07 15:11:00,416
2021-07-07 15:12:00,306
2021-07-07 15:13:00,444
2021-07-07 15:14:00,310
2021-07-07 15:15:00,363
2021-07-07 15:16:00,331
2021-07-07 15:17:00,339
2021-07-07 15:18:00,359
2021-07-07 15:19:00,415
2021-07-07 15:20:00,344
2021-07-07 15:21:00,441
2021-07-07 15:22:00,325
2021-07-07 15:23:00,428
2021-07-07 15:24:00,502
2021-07-07 15:25:00,397
2021-07-07 15:26:00,447
2021-07-07 15:27:00,383
2021-07-07 15:28:00,384
2021-07-07 15:29:00,386
2021-07-07 15:30:00,374
2021-07-07 15:31:00,508
2021-07-07 15:32:00,436
2021-07-07 15:33:00,332
2021-07-07 15:34:00,437
2021-07-07 15:35:00,369
2021-07-07 15:36:00,418
2021-07-07 15:37:00,438
2021-07-07 15:38:00,427
2021-07-07 15:39:00,378
2021-07-07 15:40:00,432
2021-07-07 15:41:00,517
2021-07-07 15:42:00,396
2021-07-07 15:43:00,425
2021-07-07 15:44:00,369
2021-07-07 15:45:00,501
2021-07-07 15:46:00,313
2021-07-07 15:47:00,457
2021-07-07 15:48:00,360
2021-07-07 15:49:00,487
2021-07-07 15:50:00,400
2021-07-07 15:51:00,466
2021-07-07 15:52:00,495
2021-07-07 15:53:00,449
2021-07-07 15:54:00,436
2021-07-07 15:55:00,507
2021-07-07 15:56:00,469
2021-07-07 15:57:00,464
2021-07-07 15:58:00,415
2021-07-07 15:59:00,519
2021-07-07 16:00:00,375
2021-07-07 16:01:00,502
2021-07-07 16:02:00,504
2021-07-07 16:03:00,444
2021-07-07 16:04:00,434
2021-07-07 16:05:00,492
2021-07-07 16:06:00,503
2021-07-07 16:07:00,458
2021-07-07 16:08:00,529
2021-07-07 16:09:00,497
2021-07-07 16:10:00,494
2021-07-07 16:11:00,567
2021-07-07 16:12:00,497
2021-07-07 16:13:00,497
2021-07-07 16:14:00,537
2021-07-07 16:15:00,524
2021-07-07 16:16:00,484
2021-07-07 16:17:00,450
2021-07-07 16:18:00,449
2021-07-07 16:19:00,500
2021-07-07 16:20:00,410
2021-07-07 16:21:00,494
2021-07-07 16:22:00,435
2021-07-07 16:23:00,491
2021-07-07 16:24:00,417
2021-07-07 16:25:00,504
2021-07-07 16:26:00,438
2021-07-07 16:27:00,493
2021-07-07 16:28:00,497
2021-07-07 16:29:00,522
2021-07-07 16:30:00,497
2021-07-07 16:31:00,470
2021-07-07 16:32:00,472
2021-07-07 16:33:00,507
2021-07-07 16:34:00,534
2021-07-07 16:35:00,401
2021-07-07 16:36:00,539
2021-07-07 16:37:00,489
2021-07-07 16:38:00,350
2021-07-07 16:39:00,508
2021-07-07 16:40:00,381
2021-07-07 16:41:00,543
2021-07-07 16:42:00,500
2021-07-07 16:43:00,495
2021-07-07 16:44:00,487
2021-07-07 16:45:00,460
2021-07-07 16:46:00,518
2021-07-07 16:47:00,482
2021-07-07 16:48:00,429
2021-07-07 16:49:00,455
2021-07-07 16:50:00,427
2021-07-07 16:51:00,466
2021-07-07 16:52:00,407
2021-07-07 16:53:00,494
2021-07-07 16:54:00,512
2021-07-07 16:55:00,444
2021-07-07 16:56:00,565
2021-07-07 16:57:00,653
2021-07-07 16:58:00,539
2021-07-07 16:59:00,516
2021-07-07 17:00:00,499
2021-07-07 17:01:00,551
2021-07-07 17:02:00,625
2021-07-07 17:03:00,411
2021-07-07 17:04:00,610
2021-07-07 17:05:00,433
2021-07-07 17:06:00,603
2021-07-07 17:07:00,621
2021-07-07 17:08:00,473
2021-07-07 17:09:00,573
2021-07-07 17:10:00,473
2021-07-07 17:11:00,617
2021-07-07 17:12:00,598
2021-07-07 17:13:00,483
2021-07-07 17:14:00,539
2021-07-07 17:15:00,556
2021-07-07 17:16:00,605
2021-07-07 17:17:00,452
2021-07-07 17:18:00,608
2021-07-07 17:19:00,493
2021-07-07 17:20:00,647
2021-07-07 17:21:00,497
2021-07-07 17:22:00,596
2021-07-07 17:23:00,501
2021-07-07 17:24:00,637
2021-07-07 17:25:00,473
2021-07-07 17:26:00,602
2021-07-07 17:27:00,451
2021-07-07 17:28:00,595
2021-07-07 17:29:00,539
2021-07-07 17:30:00,480
2021-07-07 17:31:00,541
2021-07-07 17:32:00,507
2021-07-07 17:33:00,529
2021-07-07 17:34:00,470
2021-07-07 17:35:00,553
2021-07-07 17:36:00,582
2021-07-07 17:37:00,595
2021-07-07 17:38:00,427
2021-07-07 17:39:00,553
2021-07-07 17:40:00,441
2021-07-07 17:41:00,622
2021-07-07 17:42:00,521
2021-07-07 17:43:00,562
2021-07-07 17:44:00,615
2021-07-07 17:45:00,561
2021-07-07 17:46:00,528
2021-07-07 17:47:00,538
2021-07-07 17:48:00,542
2021-07-07 17:49:00,543
2021-07-07 17:50:00,594
2021-07-07 17:51:00,423
2021-07-07 17:52:00,630
2021-07-07 17:53:00,611
2021-07-07 17:54:00,475
2021-07-07 17:55:00,510
2021-07-07 17:56:00,612
2021-07-07 17:57:00,557
2021-07-07 17:58:00,565
2021-07-07 17:59:00,632
2021-07-07 18:00:00,500
2021-07-07 18:01:00,569
2021-07-07 18:02:00,558
2021-07-07 18:03:00,606
2021-07-07 18:04:00,570
2021-07-07 18:05:00,606
2021-07-07 18:06:00,554
2021-07-07 18:07:00,627
2021-07-07 18:08:00,644
2021-07-07 18:09:00,611
2021-07-07 18:10:00,522
2021-07-07 18:11:00,607
2021-07-07 18:12:00,515
2021-07-07 18:13:00,608
2021-07-07 18:14:00,621
2021-07-07 18:15:00,640
2021-07-07 18:16:00,549
2021-07-07 18:17:00,547
2021-07-07 18:18:00,629
2021-07-07 18:19:00,630
