site_id	timeline_text
e00a9b82-7fae-4e3b-9cb7-5a5f2ac5da17	75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 74 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 74 75 75 75 75 75 75 75 75 75 75 77 75 75 75 75 75 75 75 75 75 77 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 10 8 8 9 9 8 8 10 8 10 8 9 8 9 8 8 9 9 8 8 9 9 8 8 10 8 9 8 10 8 8 10 8 10 8 8 10 10 8 8 10 10 8 9 8 56 75 75 75 75 75
e236f7ac-576b-4d58-8687-cdbd84e142c1	75 75 75 77 75 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 75 75 74 77 75 75 75 75 74 75 75 75 75 77 75 75 77 77 75 75
e4e4fe66-bdb7-488f-9f0a-9af7fcf6ca8c	74 75 75 75 75 75 77 75 75 75 75 75 75 75 75 75 77 75 75 74
e5512634-c3d6-4a5c-85a6-91fcccb63cb6	75 75 75 77 75 75 75
e63a063b-7485-4efa-bca7-677c1ee00804	75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 77 75 75 75 75 75
e680a310-fe76-412f-a317-bf7051b0d5bb	77 75 75 75 75 75 75 77 75 75 75 75 75 75 75 77 77 77 75 75 75 77 77 77 75 75 75
e8578421-8471-4393-ac88-2ca235e2c1ab	77 77 77 77 75 75 75 75 75 73 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 77 77 70 75 75 75 73 75 75 75 75 75 75 75 75 75 77 77 75 75 77 75 75 75 77 77 77 75 77 75 77 75 77 77 75 75 75 75 75 75 75 75 75 75 75 74 75 75 75 75 75 75 75 75 75 75 75 75 75 75
ea34febc-354c-4116-8e1d-6682ed2c89e7	75 75 75 73 69 75 75 75 74 69 73 77 77 77 75 77 77 28 77 69 73 75 42 42 75 75 75 75 69 73 75 75 75 75 74 75 75 75
eb270b08-eef8-407f-9da6-bc376b6aef76	75 77 75 75 27 75 75
eddd0a96-c390-4fe8-a632-36603a9936a6	77 77 75 74 75 70 75 75 75 77 77 75 75 42 42 75 75 77 75 70 75 75 75 75 75 75 75 75
ef214c8a-2884-4812-a04d-227275a25616	75 75 75 75 74 75 75 75 75 77 75 77 75 65 65 75 65
f1c048e3-66d8-4268-9f68-11803b319a68	75 75 74 75 77 75
f2d372e4-0d92-11e6-85aa-02e208b2d34f	75 74 75 77 75 74 27 75 75 75 74 74 75 75 75 75 75 75 75 75 75
f5ad40a9-fe4a-4cc7-a038-c80d4df113a9	75 75 10 10 10 10 77 75 75 75 75 75 26
f6253c22-c402-4c99-ab41-cbb125ecc61c	77 75 75 75 75 75 71 71 75 75 75 74 71 75 75 75 73 71 75 75 71 75 75 71 75 75 75 75 75 75 71
f7fde4bc-56a6-456c-b8a2-18d2148edb31	77 75 75 77 77 77 75 75 75 75 75 75
fce527ca-2d59-43ca-b9ab-1a5ea5050ea4	75 75 77 77 77 75 75 77 75 42 75 75 75 74 75 74 75 75 77 17 75
fe0d1f77-61c4-4f33-8035-02817117683e	69 77 77 77 65 65 75 65 65 75 75 65 75 75 74 73 77 77 77 77 77 77 77 77 75 75 75 65 75 75 77 75 65 75 65 75 75 75 65 65 75 73 65 75 65 65 75 65 73 77 77 77 65 65 75 65 26 75 65 73 75 75 75 74 65 65 77 65 77 65 65 65 77 65 77 75 73 75 74 75 77 75 75 77 75 73 75 75 65 77 65 26 75 75 65 75
4fb46297-6745-4b8c-a33b-c139bf233c58	77 75 75 75 75 75 75 77 77 77 75 75 77 77 77 75 74 75 75 74 75 75
7800ed9b-40d1-434f-a895-a74ad27bb0b2	61 62 21 21 21 21 21 75 75 75 21 75 28 75 75 75 21 65 75 75 75 75 75 75 75 75 75 75 75 65 75 21 75 75 75 75 75 65 28 75 28 75 75 75 75 75 42 75 75 75 75 75 75 75 75 75 28 75 75 27 75 75 75 75 65 75 75 75 75 65 75 75 75 75 75 75 75 28 21 75 75 75 75 75 75 22 75 75 75 75 75 65 75 75 75 75 75 75 75 75 21 75 75 75 75 21 28 65 75 75 75 21 75 75 75 65 25 75 75 75 75 75 75 75 75 75 75 28 75 75 75 75 75 75 75 65 75 77 75 65 75 75 27 75 28 75 75 77 75 28 28 75 75 75 75 65 75 65 27 75 75 75 75 75 28 77 75 21 75 75 75 75 75 75 27 75 75 75 75 65 75 75 75 77 75 27 75 75 75 75 75 75 75 75 75 75 75 75 65 75 75 27 75 75 75 75 28 42 75 75 75 75 75 75 75 75 75 27 75 75 75 75 75 65 75 65 75 21 25 75 75 75 27 28 22 75 75 75 27 75 21 75 75 75 75 75 65 75 75 21 65 75 75 65 75 75 77 75 65 28 75 75 21 65 75 75 21 75
8c47fa62-812a-4c0b-90dd-9482d9a581bd	77 77 26 77 27
91f61d4b-2e9c-4012-a144-dc04a2d232ba	75 75 75 74 75 77 28 75 77 70 75 74 28 27 28 27 27 75 28
99d8cf99-fa2c-4ce2-ae94-b334cfa3b88c	77 77 77 75 75 75 77 77 28 77 75 75 75 75 75 75 77 17 13
9364d2a2-be42-44f9-a397-d6d0b79e2529	69 77 77 73 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 69 73 77
ba2c49b5-6eef-448d-868f-002264d0dd67	77 77 75 28 75 75 26 75 28 75 26 75 75 26 28 75 26 27 26 75 26 75 75 26 75 75
d33c7b44-0a86-4bf0-bb7e-4744e5d69150	77 75 75 75 75 75 75 77 77 75 75 75 75 75 77 77 75 75 75 75 75
d78b29a2-8aad-44d6-b44d-d8a92c6f6a62	69 77 77 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 74 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 73 75 75 75 75 75 75 75 75 75 74 75 75 25 28 25 75 25 25 24 75 25 23 28 75 75 25 75 75 75 75 75 73 75 25 25 75 75 25 75 25 28 25 75 75 25 75 75 75 75 25 25 75 75 75 28 75 28 75 75 75 75 75 75 75 75 75 75
dd426894-e024-412f-99ee-0e02ad7f711a	77 77 77 61 61 77 77 77 30 75 75 75 65 75 75 65 75 75 74 75 75 75 75 75 65 77 77 75 75 77 65 75 65 75 75 75 75 75 75 75 75 75 75 75 75 75 75 65 75 75 75 65 75 75 65 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 77 75 65 75 75 65 75 75 77 65 75 75 75 69 73 75 75 75 65 75 75 75 65 75 75 77 75 75 65 75 74 75 75 75 75 75 75 65 75 75 75 65 75 75 75 75 75 65 75 75 65 75 65 75 75 75 75 75 65 75 75 65 75 77 77 77 77 77 77 77 26 75 77 75 77 77 77 75 65 75 75 75 75 65 77 65 75 75 75 75 75 75 75 77 75 75 75 77 65 75 75 26 75 75 75 75 75 75 75 65 75 75 75 77 65 75 75 75 75 75 75 75 70 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 65 75 75 75 75 75 75 75 75 75 75 65 75 75 75 75 75 75
92520ea2-eccd-4195-ae99-b3ce119aad11	74 75 75 75 74 75 75 75 75 74 75 75 75 75 75 77 75 75 74 75 75 74 75 77 75 47 75 74 75 75 75 75 75 74
2724525f-61de-4a50-8087-12c085501f78	75 75 75 75 75 75 75 75 28 75 75 75 77 77 75 75 75 75 75 27 75 75 75 75 75 75
5d2cb8d9-ad7b-4d08-9fb8-aa6210739cb0	77 75 65 75 75 75 75 77 65 74 75 75 75 75 75 75 75 74 75 75 75 75 74 75 65 74 75 75 75 75 75 75 75 75 75 65 77 75 74 65 75 74 75 75 65 75 74 75 74 75 75 75 75 65 75 75 75 75 75 75 75 65 75 75 75 65 75 74 75 65 65 75 17 74 75 65 65
7ebcdf98-37cd-40a7-a047-b57127b921bf	1 69 73 75 69 73 75 35 75 75 75 35 75 75 75 75 35 75 35 75 75 75 35 75 75 75 75 35 75 75 75 75 75 35 75 75 35 75 75 75 75 75 75 35 75 77 35 75 75 75 75 35 75 75 75 75 75 35 75 75 75 75 75 35 74 75 75 35 75 75 75 75 35 75 75 75 75 74 35 74 75 75 75 35 75 77 75 75 75 35 75 35 75 75 75 75 35 75 35 75 75 35 75 75 35 35 75 75 75 75 35 75 75 75 74 35 74 75 75 75 35 75 75 75 35 75 75 75 75 35 77 75 74 35 75 77 73 74 75 75 75 35 35 75 75 74 75 75 35 75 75 75 35 75 35 75 75 75 75 75 35 75 75 74 75 35 75 75 74 75 35 75 75 75 75 75 35 75 35 75 75 35 75 75 35 75 75 75 75 35 75 75 75 75 74
903e037f-7a8a-4bd5-9709-40f826fec9a6	77 77 25 75 75 25 75 25 74 75 70 70 77 77 77 77 77 77 77 77 77 77 75 70 65 77 75 75 77 65 75 28
8fb8be3b-72c8-4d6b-9f1b-0c6093c6e093	75 74 75 75 75 75 77 77 75 77 77 75 75 75 75 77 77 77 77 75 75 75 75 75 75
ba99c1aa-39ac-4664-b6cb-68e0e8627ce4	75 75 75 75 75 75 75 62 75 75 77 77 77 77 75 75 75 75 75 75 77 75 75 75 75 77 77 77 77 77 77 77 77 77 77 75 75 75 77 75 75 75 75 75
d2d2574d-9e21-4994-bdf7-a9253eab357f	77 77 75 75 75 75 73 69 75 75 27 75 77 75 75 75 75 75 75 77 28 75 75 27 75 75 75 75 77 75 28 75 77 75 75 75 27 75 75 73 69 75 70 27 27 75 75 75 27 75 75 75 75 28 75 27 75 69 73 75 75 28 75 77 77 75 75 27 75 75 75 75 27 75 75 75 75 75 73 69 75 75 77 75 70 27 75 27 75 75 27 75 75 75 75 75 77 28 70 75 27 75 75 77 27 27 75 64 75 27 75 27 75 75 75 74 75 75 75 75 27 75 27 75 28 75 75 75 75 27 75 75 75 77 27 75 75 27 75 28 75 27 27 75 75 75 75 77 27 75
fedfc8e4-4783-4d45-aa06-2875e49e208f	75 75 75 75 10 10 10 77 10
0e242573-6fc3-444b-9078-8e145ac0b0cc	75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 74 75 75 75 75 75 75 74 75 69 73 75 75 75 75 75 75 75 75 75 62 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 74 75 75 75 75 75 75 75 77 75 75 75 75 75 75
665192cf-8933-4f19-b951-1830ad6456df	77 75 75 75 75 75 74 75 75 75 75 74 75 75 75 75 75 75 74 75 75 77 75 75 75 77 77 75 75 75 75 75 75 75 75 75 75 75 74 75 75 75 75
ed2f7195-ac44-432a-8e61-eee3c1b66bcb	77 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 77 75 75 75 75 75 75 75 75 75 75 75
084d04b7-fe5e-4ee8-84e6-7b33c44cc312	19 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 75 75 75 70 75 73 65 70 75 75 28 75 75 75 70 77 70 70 75 75 75 75 75 75 70 70 75 70 75 65 75 75 70 75 75 75 65 70 75 74 75 70 70 75 75 75 75 75 75 70 75 70 75 70 73 75 70 74 65 75 70 75 75 70 75 70 75 70 75 70 27 75 70 75 75 70 42 77 70 77 77 65 77 77 65 70 77 77 70 77 77 75 70 65 77 77 75 77 77 77 77 77 75 65 77 65 70 77 77 77 75 77 70 77 77 75 75 75 77 77 77 75 77 75 75 75 75 75 77 77 75 77 65 70 75 27 75 74 75 75 73 75 75 75 75 75 75 27 70 75 65 75 70 75 70 70 75 77 77 70 77 70 77 70 70 75 70 75 42 75 77 75 77 77 77 77 77 65 75 75 27 77 77 70 70 75 77 27 75 77 75 75 70 77 27 75 65
9ae029e1-f3a3-4501-970f-5aa225e342af	69 73 34 34 34 67 75 75 75 34 74 75 65 75 70 75 75 28 28 34 34 75 75 70 75 74 75 75 74 75 65 75 34 75 67 75 28 65 34 75 75 70 75 34 70 75 75 75 75 75 34 34 65 65 65 65 65 65 28 34 65 75 67 28 77 65 75 75 28 75 77 75 75 75 75 77 77 77 65 75 77 28 75 75 75 75 65 77 77 65 75 41 34 75 77 75 70 27 77 65 77 75 74 75 41 34 34 77 73 77 75 77 77 65 75 34 77 27 65 27 34 27 73 41 75 75 77 77 70 70 27 77 77 34 65 75 75 65 77 70 27 77 75 65 75 65 27 77 75 65 75 34 77 77 27 75 75 75 75 77 27 27 77 74 65 75 65 75 34 77 25 75 70 42 75 75 77 75 75 75 27 34 75 75 75 27 75 65 75 75 34 34 70 65 34 75 34 75 74 75 65 75 27 70
83da121a-eae7-4047-b21d-373fd2139443	75 75 75 75 75 75 75 75 75 75 28 75 77 28 75 28 75 75 28 28
9ec9a437-6bd6-4564-a2bd-4d315d783aee	77 75 27 28 75 28 75 27 75 75 28 27 75 28 75 75 75 27 27 27 77 75 75 27 75 75
b973a900-a04e-446f-9cbe-a222857d3cfe	10 13 77 75 75 75 75 75 75 75 75 75
ede4c3a1-a42c-4923-b2f3-2e60d0f96e0c	77 75 75 75 75 28 75 77 77 77 75 75 28 75 28 75 75 74 75 75
04fc20f7-3ce9-4bf8-957f-a658428a5e40	75 75 77 75 74 75 75 75 75 75 77 42 77 75 42 75 75 75 75 75 42
2f10db73-e7d6-44e5-9393-09145cf1581d	77 77 70 65 75 75 75 70 75 75 70 75 75 75 75 75 75 74 75 77 77 77 77 65 77 75 70 74 75 77 77 77 75 28 75 70 75 75
3158c12d-141e-401d-8a92-de1d53044291	70 65 75 70 75 75 75 70 70 65 75 75 70 75 65 70 70 65 75 75 75 75 75 75 70 75 75 70 70 75 75 70 75 75 75 65 75 75 65 75 75 75 75 70 70 75 75 65 75 77 75 70 65 75 75 65 70 70 70 77 75 70 70 75 75 65 75 75 65 70 75 77 75 65 75 77 77 70 70 65 77 75 75 70 70 70 65 70 75 75 75 75 65 70 70 75 75 70 70 75 75 75 75 65 75 75 75 70 70 70 75 75 75 65 75 75 75 75
448d176c-ac43-478f-9897-27eccc382934	77 77 77 77 77 77 77 77 77 77 30 30 75 75 75 75 65 65 75 77 75 74 75 65 75 75 65 65 75 75 75 75 75 75 75 75 65 75 75 75 75 75 75 65 75 75 65 75 75 75 65 75 75 65 75 65 75 75 65 65 75 30 30 75 75 75 65 74 75 77 75 75 75 75
8026de25-893e-46cd-a3dc-6180b62d5860	77 75 69 73 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 74 75 75 75 69 75 75 75 75 75 77 75 75 75 75 75 75 75 75 75 75 75 75
86539450-bbec-4889-adb9-36e7429d6f91	65 75 65 77 77 77 77
934d0ed9-9390-4236-aa2a-57c93dd55a28	75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 77
fb524ab0-549a-4acc-a5d5-9e71f6d452f7	77 77 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 77 77 75 75 75 75 75 75 77 75 75 75 70 75 75 75 70 74 75 75 70 70 75
1dbf510a-93b0-40cb-a905-6bdeb5b75ddb	69 75 75 75 75 75 75 75 75 75 77 77 77 75 75 75 75 77 77 75 42 28 75 75 75 75 25 75 75
1e1d52d5-78ae-46d5-a568-fa54945c2ab9	77 77
2e729824-a8ee-479c-9c85-4c90602ccee5	77 77 75 75 74 75 75 75 75 75 75 75 75 75 70 75 75 75 75 77 77 75 77 77 42 75 75 75 42 75 70 75 75 75 75
d0801753-6586-4fd6-874c-62536daf149d	75 74 10 77 12 75 74 75 77 77 77 77 74 75 75 74 77 77 77 77 42 75 75 74 75 75
d8ac6632-772a-41b4-81df-efa0a06d96b9	77 77 75 75 75 75 75 75 75 75 75 77 77 77 75 75 75 77 77 42 75 75 75 75 75 75 75 75 75
9d4ef64d-4efd-43db-8d08-be8f62a9e941	1 9 9 9 9 9 9 9 9 9 9 9 9 9 61 9 9 9 9 9 9 9 9 9 9 9 9 61 61 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 61 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 61 61 9 9 9 9 9 9 9 9 9 9 9 9 9 61 75 77 77 64 64 75 75 75 75 75 75 75 75 75 75 75 75 75 74 75 75 75 75 75 75 75 74 75 75 74 75 74 75 75 75 75 74 74 75 75 75 75 75 74 75 75 75 74 75 75 75 75 75 75 74 75 75 75 75 75 75 75 74 75 75 75 77 10 77 77 64 64 13 77 77 10 13 77 13 77 10 77 13 10 10 13 77 13 77 13 77 10 13 77 10 10 13 77 13 75 77 10 13 75 10 77 13 75 75 75 75 77 77 10 13 77 13 77 10 13 75 75 75 74 75 64 75 75 64 77 77 10 13 77 13 77 13 77 13 77 10 13 77 10 13 77 10 13 77 10 13 77 10 13 77 13 75 77 10 13 10 77 13 77 77 13 13 77 10 13 77 77 10 10 13 13 77 10 13 75 75 75 75 75
3a9e2e94-7dc6-4444-9b41-752a771fbfe3	73 69 77 65 75 75 27 27 27 75 27 77 77 27
b4e09720-0ff6-4361-b47a-dac21752ec89	75 75 75 75 77 75 75 77 77 77 77 77 75 74 75 75 75 75 74
d54c15a8-4edf-445c-82b3-854a0abba8a0	75 25 75 77 75 75 77 75 75 75 75
f50cd19c-e00e-42bb-bfa7-a740604c77db	75 27 27 75 75 75 27 75 75 39 75 75 75 77 27 75 75 75 75 75 75 75 75 75 75 75 75 75 27 75 75 75 75 75 27 23 75 75 27 75 75 28
56de26ee-9c38-4e31-9ac0-51786c004c6f	75 74 75 75 74 77 75 75 74
9d2a0e6b-397d-4762-8c44-9822d01d0eb7	75 75 74 75 75 75 77 77 70 77 74 75 70 75 75 75 77 75 74 75 75 75
1571aa28-5fe0-4505-a235-76a9a73ed85d	25 75 77 75 74 75 75
f0cbe26d-89cc-4df2-8fe8-400daa95bece	77 77 75 75 75 77 75 74 75 75 77 77 77 75 75 75 75 75 75 75
fe5e8bcb-ae4f-4342-932c-589a623e199c	77 75 75 75 75 75 75 75 77 77 77 77 77 77 75 75 77
9e778dfd-db26-4be6-b710-6f79645de6b4	10 77 74 75 10 75 75 75 75 74
a4260ef4-3921-43da-8dfe-28c2dd4f4967	77 77 75 75 75 75 75 75 75 77 77 75 75 77 75 77 75 75 75 75 75 74
cbf3ee78-d6dd-465a-a99a-030d6532fbd7	1 77 69 77 77 27 26 70 77 77 26 70 70 70 26 75 77 70 77 70 26 26 26 77 26 77 75 75 75 77 26 77 26 39 75 26 39 75 77 27 75 26 75 75 70 77 70 75 70 26 27 75 26 77 70 75 26 27 77 28 77 70 26 77 70 27 77 26 75 77 26 70 77 26 28 27 70 70
04a4358c-125e-40fd-ad21-89678f05c06b	77 75 75 75 75 75 75 75 75 75 75 75 75 74 77 75 44 75 74 75 42 75 74 75 51 70 75 75 77 77 74 75 29 75
0cc5e1f2-bd04-4b63-a39d-418d69c58d08	19 69 77 77 32 77 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 74 75 75 75 75 75 75 75 75 75 75 75 75 65 75 75 75 75 75 75 75 75 77 75 75 75 75 75 75 75 65 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 65 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 77 69 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 65 65 75 75 75 75 75 75 77 75 75 75 77 70 75 75 75 75 75 75 75 75 75 65 75 75 75 75 77 77 64 64 70 70 64 70 70 64 77 70 70 75 70 64 64 70 75 75 75 75 75 75 77 65 75 75 77 75 75 74 75 77 65 73 75 75 70 75 75 75 75 75 75 75 77 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 77 75 75 75 75 75 75 75 75 75 40 27 75 75 75 65 75 65 27 75 75 75 75 75 75 27 75 75 65 75 75 75 75 75 75 75 75 75 75 65 75 75 75 75 65 75 75 75 75 75 65 75 75 65 75 75 75
4d6abae0-f9eb-40fe-9db2-ccb630d1261b	61 61 61 75 75 75 69 73 72 75 75 75 75 75 75 75 75 74 77 75 75 73 69 75 75 65 75 75 75 75 65 75 65 75 75 75 65 75 75 75 75 75 75 75 75 65 75 75 74 75
506269ba-66cd-4fc7-bb29-738a89320ae9	69 69 69 69 77 77 69 77 77 77 69 73 75 69 75 69 75 75 75 69 24 75 75 75 75 75 69 75 75 75 75 75 69 75 69 75 75 77 75 75 75 75 75 75 75 75 69 75 75 75 69 75 75 75 75 75 73 75 75 75 77 69 73 75 75 75 75 23 75 69 77 75 69 75 40 77 69 77 77 77 77 77 77 77 77 77 77 24 77 77 77 77 75 77 77 77 77 73 75 73 77 75 77 75 77 77 73 69 69 75 77 77 77 24 25 69 25 75 75 23 75 75 24 75 40 77 40 24 75 69 23 24 77 75 75 23 77 75 69 75 75 69 75 24 75 69 24 23 13 18 77 69 77 69 73 25 69 24 75 75 77 75 24 77 23 75 69 75 23 69 23 70 75 75 74 75 24 69 69 75 69 75 75 75 75
a59fa11b-b6fd-482c-a9e3-74166daedaa5	61 61 77 77 77 77 77 77 77 75 77 28 75 77 75 75 75 75 77 77 28 28 75 75 75 77 75 75 75 75 77 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 77 77 75 75 75 75 75 75 75 75 77 75 28 75 75 75 27 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 27 75 75 75 75 75 75 75 75 75 75 75 75 75 75 77 75 75 77 75 77 75 75 75 75 75 75 75 75 75 75 75 75 75 77 75 75 75 75 75 75 27 77 75 77 75 75 75 75 77 75 75 77 77 75 77 77 75 77 77 77 75 75 75 75 75 75 77 77 75 75 75 10 75 77 77 77 77 77 77 13 77 77 62 75 75 75 28 75 75 77 75 75 75 77 75 75 77 75 75 75 27 77 75 28 75 75 75 74 75 28 75 75 75 75 77 77 75 75 75 75 77 27 75 75 75 77 77 77 75 75 77 75 75 75 77 77 75 75 75 75 77 27 75 75 77 75 75 75 75 75 28 77 75 75 77 75 77 75 75 75 77 75 77 27 75 75 75 77 75 75 75 75 75 75 75 75 77 75 75 77 75 77 75 28 75 75 28 75 75 77 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 77 75
b8fddf5f-ada8-4e40-9c1d-accb678113e2	75 75 75 75 75 75 75 75 75 75 75 77 75 75 74 75 75 75 27 75 75 75 75 75 75 75 75 27 75 75
fce40912-394f-4fcc-9775-44ed02f2b063	75 75 74 75 75 75 75 75 75 75 75 75 75 77 65 75 75 75 75 75 77 65 65 75 75 75 75 77 65 73 77 77 77 75 75 75 75 75
7c0726a6-f1a5-44a6-b33f-ae8e73660351	75 75 75 75 75 75 75 75 75 75 77 75 75 75 75 75 75 75 75 75 75 75 75 75 75 77 75
1e742d6f-00f8-4240-8418-45478c2ae494	75 75 75 75 75 74 75 75 75 75 75 75 75 75 75 74 75 75 75 75 75 75 75 75 75 75 75 75 75 75 74 77 75 75 77 75 75 77 77 77 77 75 77 75 75 75 75 75 75 75 75 75 75 75 75 75 75 70 75 75 75 75 75 75 75 75 75
2624cec6-9105-4d9a-b3d8-ce3a15d7eace	75 75 75 75 75 75 75 75 75 75 75 75 74 75 75 75 77 75 75 75 75 75
41e5d1b6-5e8a-41e7-a8ba-0fc451b8dbaf	77 77 64 64 75 75 77 75 75 75 75 75 17 75 75 75 77 77 75 75 74 75 77 77 65 75 75 77 65 77 77 77 65 77 65 75 65 75 75 75 75 75 75 75 77 75 75 75 65 75 65
8b0b1a15-803c-42f2-bd64-09b980b167f4	75 75 74 75 75 75 62 75 74 75 75 74 75 77 34 41 75 64 75 75 74 75 40 75 75 75 75
3e1a34f4-cb6b-4d42-be50-9d304b2e1b21	75 75 75 75 75 75 77 75 75 75 75 75 75 75 75 74 75 75
196f0550-defc-4be4-8a78-8c14e2c8dfdd	75 75 75 75 75 75 75 75 77 77 77 75 77 77 75 77 30 75 77 30 75 75 30 30 75 75 75 75 75 75 30 75 75 75 30 75 75
2ddfedd5-c1c5-4b8f-be44-35872222b41e	61 61 65 77 77 70 77
855f9a4b-7a0d-48e5-8bc8-cb87fdd82497	75 75 75 75 75 75 75 75 77 75 75 75 75
8677e571-0a22-408d-ab18-411873a56b6f	75 75 70 75 75 75 40 77 77 74 75 77 75 77 77 75
cc463e70-df86-443c-9664-e668aa722ced	75 75 75 77 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 74 75 75 75 75 75 75 75 75 75 75 74 75 75 75
de1df2a1-514b-4da1-a5f3-31437460999c	75 75 75 75 75 74 75 75 75 75 75 75 75 74 75 77 75 74 75 75 75 75 75 75
2dd89e3d-f38a-4803-9514-bc52d18f43dd	19 77 75 75 75 74 75 77 65 77 77 77 77 77 77 75 77 75 77 75 65 10
3c8f2a12-cc47-46ec-8158-a1fe6d9f4840	75 75 75 75 75 75 42 75 75 75 42 77 77 75 75
96f6b47a-6dc0-4e3d-8091-f1eaf3a824ef	75 75 77 77 75 77 77 77 75 77 77 77 77 77 77 77 77 77 77 77 77 73 77 77 77 77 77 77 73 77 77 73 75 73 77 77 77 77 77 77 77 77 77 77 77 77 77 73 77 77 77 73 73 77 77 77 77 77
bb474cc9-8f03-42a7-9c9f-318480066007	77 74 75 75 74 75 75 75 75 74 75 75 77 77 77 77 77 77 75 75 74 75 75
f3d2419a-24bb-4525-aba2-f25c6f1e80b8	75 77 65 75 75 75
06c90dca-fad2-4ff9-a83d-186c5132c242	75 75 75 75 75 77 77 75 75 75 75 75 75 77 75 75 75 75 75 75 75 75 75 75 75
18fe30be-82bb-4487-beb2-513770545c2e	75 75 75 75 75 75 75 75 77 75 75 75 77 75 77 75 75 70 75 75 75 75
490936c3-22b4-4906-ab93-654f43ba5db5	77 75 75 75 75 75 75 75 75 75 75 75 75 75 75
7e9e07be-b84e-4c53-b9c9-961d468c9cb3	77 75 75 75 65 75 75 75 75 77 77 77 77 75 77 75 77
cc8821e2-58f8-4381-b6c4-9aecddd2093a	75 75 75 77 75 75 75 75 75 75 75 75 74 75 75 75 75 75 75 75 75 75 75 75 75
e0029e99-e4f8-4d48-a09e-b5c88cb704d9	75 75 77 75 75 75 75 75 75 26 75
180147e8-728c-43d2-95d8-7830e28e089d	75 75 77 75 75
360dd0b5-4985-4dd6-bcaf-0693a3e76b0d	77 77 75 75 74 75 75 77 77 77 74 75 75 77 77 75 75 75
5387630a-6b95-4574-a17e-573328c538e3	77 75 74 75 75 75 75 75 75 70 75 75 75 75 77 77 75 70 75 75 75 75 75
7bbdef44-8db4-40e7-8c39-f21dfae521c1	75 75 75 75 75 75 75 75 75 77 77 75 75 77 75 75 74 75 75 75 75 75
92454724-a9cb-4de6-8007-ada3a78f86ed	77 75 75 75
d0e80ddf-d341-4890-8333-01236a800299	75 55 75 75 77 77 77 77 77 75 75 75 75 75 55 75 75 75 75 77 55 55
a1bb241e-607c-4695-9163-29a42d6ddd19	75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 77 75 75 75 75 75 75 75
bd848caa-26c8-42fc-9b94-d1f89f0c2c68	33 75 26 26 26 75 75 77 70 40 75 40 27 26 26 26 28 26 26 26 26 75
2b0a5383-80e4-4967-b193-b6f882a8131b	75 10 77 12 13 77 77 77 77 75 77 77 61 8 8 9 9 9 9 10 9 9 9 13 13 13 13 13 13 13 77 13 13 75 75 75 75
2bd53539-d894-4720-b7fa-0359c7f65941	69 77 75 75 77 75 77 75
